id,province_th,district_th,sub_district_th,province_en,district_en,sub_district_en,latitude,longitude,lat_direction,lon_direction,lat_raw,lon_raw
455,บุรีรัมย์,บ้านใหม่,,Buri Ram,Ban Mai Chaiyaphot,,15.566667,102.866667,N,E,15.34N,102.52E
456,บุรีรัมย์,ประโคนชัย,,Buri Ram,Prakhon Chai,,14.583333,103.083333,N,E,14.35N,103.05E
457,บุรีรัมย์,ปะคำ,,Buri Ram,Pakham,,14.416667,102.683333,N,E,14.25N,102.41E
458,บุรีรัมย์,พลับพลาชัย,,Buri Ram,Phlapphla Chai,,14.766667,103.166667,N,E,14.46N,103.10E
459,บุรีรัมย์,เมืองบุรีรัมย์,,Buri Ram,Mueang Buri Ram,,14.9,103.05,N,E,14.54N,103.03E
460,บุรีรัมย์,ละหานทราย,,Buri Ram,Lahan Sai,,14.366667,102.866667,N,E,14.22N,102.52E
461,บุรีรัมย์,ลำปลายมาศ,,Buri Ram,Lam Plai Mat,,15.0,102.883333,N,E,15.00N,102.53E
462,บุรีรัมย์,สตึก,,Buri Ram,Satuek,,15.25,103.233333,N,E,15.15N,103.14E
463,บุรีรัมย์,หนองกี่,,Buri Ram,Nong Ki,,14.616667,102.516667,N,E,14.37N,102.31E
464,บุรีรัมย์,หนองหงส์,,Buri Ram,Nong Hong,,14.866667,102.666667,N,E,14.52N,102.40E
465,บุรีรัมย์,ห้วยราช,,Buri Ram,Huai Rat,,15.016667,103.25,N,E,15.01N,103.15E
466,บึงกาฬ,เซกา,,Bueng Kan,Seka,,18.016667,103.883333,N,E,18.01N,103.53E
467,บึงกาฬ,โซ่พิสัย,,Bueng Kan,So Phisai,,18.1,103.416667,N,E,18.06N,103.25E
468,บึงกาฬ,บึงโขงหลง,,Bueng Kan,Bueng Khong Long,,17.983333,104.05,N,E,17.59N,104.03E
469,บึงกาฬ,บุ่งคล้า,,Bueng Kan,Bung Khla,,18.266667,103.966667,N,E,18.16N,103.58E
470,บึงกาฬ,ปากคาด,,Bueng Kan,Pak Khat,,18.233333,103.35,N,E,18.14N,103.21E
471,บึงกาฬ,พรเจริญ,,Bueng Kan,Phon Charoen,,18.066667,103.666667,N,E,18.04N,103.40E
472,บึงกาฬ,เมืองบึงกาฬ,,Bueng Kan,Mueang Bueng Kan,,18.283333,103.716667,N,E,18.17N,103.43E
473,บึงกาฬ,ศรีวิไล,,Bueng Kan,Si Wilai,,18.133333,103.783333,N,E,18.08N,103.47E
474,ปทุมธานี,คลองหลวง,,Pathum Thani,Khlong Luang,,14.116667,100.666667,N,E,14.07N,100.40E
475,ปทุมธานี,ธัญบุรี,,Pathum Thani,Thanyaburi,,14.0,100.65,N,E,14.00N,100.39E
476,ปทุมธานี,เมืองปทุมธานี,,Pathum Thani,Mueang Pathum Thani,,13.966667,100.533333,N,E,13.58N,100.32E
477,ปทุมธานี,ลาดหลุมแก้ว,,Pathum Thani,Lat Lum Kaeo,,14.05,100.416667,N,E,14.03N,100.25E
478,ปทุมธานี,ลำลูกกา,,Pathum Thani,Lam Luk Ka,,13.95,100.766667,N,E,13.57N,100.46E
479,ปทุมธานี,สามโคก,,Pathum Thani,Sam Khok,,14.1,100.516667,N,E,14.06N,100.31E
480,ปทุมธานี,หนองเสือ,,Pathum Thani,Nong Suea,,14.133333,100.833333,N,E,14.08N,100.50E
481,ประจวบคีรีขันธ์,กุยบุรี,,Prachuap Khiri Khan,Kui Buri,,12.116667,99.766667,N,E,12.07N,99.46E
482,ประจวบคีรีขันธ์,ทับสะแก,,Prachuap Khiri Khan,Thap Sakae,,11.6,99.583333,N,E,11.36N,99.35E
483,ประจวบคีรีขันธ์,บางสะพาน,,Prachuap Khiri Khan,Bang Saphan,,11.233333,99.416667,N,E,11.14N,99.25E
484,ประจวบคีรีขันธ์,บางสะพานน้อย,,Prachuap Khiri Khan,Bang Saphan Noi,,11.016667,99.333333,N,E,11.01N,99.20E
485,ประจวบคีรีขันธ์,ปราณบุรี,,Prachuap Khiri Khan,Pran Buri,,12.333333,99.733333,N,E,12.20N,99.44E
486,ประจวบคีรีขันธ์,เมืองประจวบฯ,,Prachuap Khiri Khan,Mueang Prachuap Khiri Khan,,11.95,99.716667,N,E,11.57N,99.43E
487,ประจวบคีรีขันธ์,สามร้อยยอด,,Prachuap Khiri Khan,Sam Roi Yot,,12.25,99.866667,N,E,12.15N,99.52E
488,ประจวบคีรีขันธ์,หัวหิน,,Prachuap Khiri Khan,Hua Hin,,12.533333,99.7,N,E,12.32N,99.42E
489,ปราจีนบุรี,กบินทร์บุรี,,Prachin Buri,Kabin Buri,,13.966667,101.766667,N,E,13.58N,101.46E
490,ปราจีนบุรี,นาดี,,Prachin Buri,Na Di,,14.133333,101.866667,N,E,14.08N,101.52E
491,ปราจีนบุรี,บ้านสร้าง,,Prachin Buri,Ban Sang,,13.9,101.266667,N,E,13.54N,101.16E
492,ปราจีนบุรี,ประจันตคาม,,Prachin Buri,Prachantakham,,14.25,101.55,N,E,14.15N,101.33E
493,ปราจีนบุรี,เมืองปราจีนบุรี,,Prachin Buri,Mueang Prachin Buri,,14.1,101.4,N,E,14.06N,101.24E
494,ปราจีนบุรี,ศรีมหาโพธิ,,Prachin Buri,Si Maha Pho,,13.9,101.533333,N,E,13.54N,101.32E
495,ปราจีนบุรี,ศรีมโหสถ,,Prachin Buri,Si Mahosot,,13.866667,101.416667,N,E,13.52N,101.25E
496,ปัตตานี,กะพ้อ,,Pattani,Kapho,,6.616667,101.533333,N,E,6.37N,101.32E
497,ปัตตานี,โคกโพธิ์,,Pattani,Khok Pho,,6.716667,101.116667,N,E,6.43N,101.07E
498,ปัตตานี,ทุ่งยางแดง,,Pattani,Thung Yang Daeng,,6.6,101.45,N,E,6.36N,101.27E
499,ปัตตานี,ปะนาเระ,,Pattani,Panare,,6.783333,101.533333,N,E,6.47N,101.32E
500,ปัตตานี,มายอ,,Pattani,Mayo,,6.733333,101.416667,N,E,6.44N,101.25E
501,ปัตตานี,เมืองปัตตานี,,Pattani,Mueang Pattani,,6.866667,101.266667,N,E,6.52N,101.16E
502,ปัตตานี,แม่ลาน,,Pattani,Mae Lan,,6.666667,101.233333,N,E,6.40N,101.14E
503,ปัตตานี,ไม้แก่น,,Pattani,Mai Kaen,,6.583333,101.7,N,E,6.35N,101.42E
504,ปัตตานี,ยะรัง,,Pattani,Yarang,,6.75,101.3,N,E,6.45N,101.18E
505,ปัตตานี,ยะหริ่ง,,Pattani,Yaring,,6.85,101.4,N,E,6.51N,101.24E
506,ปัตตานี,สายบุรี,,Pattani,Saiburi,,6.716667,101.566667,N,E,6.43N,101.34E
507,ปัตตานี,หนองจิก,,Pattani,Nong Chik,,6.8,101.166667,N,E,6.48N,101.10E
508,พะเยา,จุน,,Phayao,Chun,,19.383333,100.133333,N,E,19.23N,100.08E
509,พะเยา,เชียงคำ,,Phayao,Chiang Kham,,19.483333,100.316667,N,E,19.29N,100.19E
510,พะเยา,เชียงม่วน,,Phayao,Chiang Muan,,18.983333,100.283333,N,E,18.59N,100.17E
511,พะเยา,ดอกคำใต้,,Phayao,Dok Khamtai,,19.083333,100.05,N,E,19.05N,100.03E
512,พะเยา,ปง,,Phayao,Pong,,19.166667,100.383333,N,E,19.10N,100.23E
513,พะเยา,เมืองพะเยา,,Phayao,Mueang Phayao,,19.266667,99.866667,N,E,19.16N,99.52E
514,พะเยา,แม่ใจ,,Phayao,Mae Chai,,19.4,99.8,N,E,19.24N,99.48E
515,พังงา,กะปง,,Phangnga,Kapong,,8.7,98.466667,N,E,8.42N,98.28E
516,พังงา,เกาะยาว,,Phangnga,Ko Yao,,8.15,98.55,N,E,8.09N,98.33E
517,พังงา,คุระบุรี,,Phangnga,Khura Buri,,9.233333,98.1,N,E,9.14N,98.06E
518,พังงา,ตะกั่วทุ่ง,,Phangnga,Takua Thung,,8.3,98.466667,N,E,8.18N,98.28E
519,พังงา,ตะกั่วป่า,,Phangnga,Takua Pa,,8.933333,98.333333,N,E,8.56N,98.20E
520,พังงา,ทับปุด,,Phangnga,Thap Put,,8.616667,98.65,N,E,8.37N,98.39E
521,พังงา,ท้ายเหมือง,,Phangnga,Thai Mueang,,8.583333,97.733333,N,E,8.35N,97.44E
522,พังงา,เมืองพังงา,,Phangnga,Mueang Phangnga,,8.383333,98.533333,N,E,8.23N,98.32E
523,พัทลุง,กงหรา,,Phatthalung,Kong Ra,,7.45,99.933333,N,E,7.27N,99.56E
524,พัทลุง,เขาชัยสน,,Phatthalung,Khao Chaison,,7.5,100.166667,N,E,7.30N,100.10E
525,พัทลุง,ควนขนุน,,Phatthalung,Khuan Khanun,,7.733333,100.066667,N,E,7.44N,100.04E
526,พัทลุง,ตะโหมด,,Phatthalung,Takhom Mot,,7.283333,100.033333,N,E,7.17N,100.02E
527,พัทลุง,บางแก้ว,,Phatthalung,Bang Kaeo,,7.45,100.2,N,E,7.27N,100.12E
528,พัทลุง,ปากพะยูน,,Phatthalung,Pak Phayun,,7.35,100.333333,N,E,7.21N,100.20E
529,พัทลุง,ป่าบอน,,Phatthalung,Pa Bon,,7.216667,100.166667,N,E,7.13N,100.10E
530,พัทลุง,ป่าพะยอม,,Phatthalung,Pa Phayom,,7.85,99.883333,N,E,7.51N,99.53E
531,พัทลุง,เมืองพัทลุง,,Phatthalung,Mueang Phatthalung,,7.6,100.05,N,E,7.36N,100.03E
532,พัทลุง,ศรีบรรพต,,Phatthalung,Si Banphot,,7.733333,99.85,N,E,7.44N,99.51E
533,พิจิตร,ตะพานหิน,,Phichit,Taphan Hin,,16.216667,100.416667,N,E,16.13N,100.25E
534,พิจิตร,ทับคล้อ,,Phichit,Thap Khlo,,16.283333,100.583333,N,E,16.17N,100.35E
535,พิจิตร,บางมูลนาก,,Phichit,Bang Mun Nak,,16.033333,100.5,N,E,16.02N,100.30E
536,พิจิตร,โพทะเล,,Phichit,Pho Thale,,16.1,100.233333,N,E,16.06N,100.14E
537,พิจิตร,โพธิ์ประทับช้าง,,Phichit,Pho Prathap Chang,,16.283333,100.166667,N,E,16.17N,100.10E
538,พิจิตร,เมืองพิจิตร,,Phichit,Mueang Phichit,,16.483333,100.416667,N,E,16.29N,100.25E
539,พิจิตร,วังทรายพูน,,Phichit,Wang Sai Phun,,16.35,100.55,N,E,16.21N,100.33E
540,พิจิตร,สามง่าม,,Phichit,Sam Ngam,,16.416667,100.116667,N,E,16.25N,100.07E
541,พิษณุโลก,ชาติตระการ,,Phitsanulok,Chat Trakan,,17.333333,100.6,N,E,17.20N,100.36E
542,พิษณุโลก,นครไทย,,Phitsanulok,Nakhon Thai,,17.083333,100.833333,N,E,17.05N,100.50E
543,พิษณุโลก,เนินมะปราง,,Phitsanulok,Noen Maprang,,16.716667,100.716667,N,E,16.43N,100.43E
544,พิษณุโลก,บางกระทุ่ม,,Phitsanulok,Bang Krathum,,16.55,100.366667,N,E,16.33N,100.22E
545,พิษณุโลก,บางระกำ,,Phitsanulok,Bang Rakam,,16.75,100.016667,N,E,16.45N,100.01E
546,พิษณุโลก,พรหมพิราม,,Phitsanulok,Phrom Phiram,,17.083333,100.15,N,E,17.05N,100.09E
547,พิษณุโลก,เมืองพิษณุโลก,,Phitsanulok,Mueang Phitsanulok,,16.883333,100.316667,N,E,16.53N,100.19E
548,พิษณุโลก,วังทอง,,Phitsanulok,Wang Thong,,16.85,100.616667,N,E,16.51N,100.37E
549,พิษณุโลก,วัดโบสถ์,,Phitsanulok,Wat Bot,,17.183333,100.366667,N,E,17.11N,100.22E
550,เพชรบุรี,แก่งกระจาน,,Phetchaburi,Kaeng Krachan,,12.95,99.483333,N,E,12.57N,99.29E
551,เพชรบุรี,เขาย้อย,,Phetchaburi,Khao Yoi,,13.3,99.783333,N,E,13.18N,99.47E
552,เพชรบุรี,ชะอำ,,Phetchaburi,Cha-am,,12.666667,99.866667,N,E,12.40N,99.52E
553,เพชรบุรี,ท่ายาง,,Phetchaburi,Tha Yang,,12.95,99.916667,N,E,12.57N,99.55E
554,เพชรบุรี,บ้านลาด,,Phetchaburi,Ban Lat,,13.066667,99.883333,N,E,13.04N,99.53E
555,เพชรบุรี,บ้านแหลม,,Phetchaburi,Ban Laem,,13.233333,99.933333,N,E,13.14N,99.56E
556,เพชรบุรี,เมืองเพชรบุรี,,Phetchaburi,Mueang Phetchaburi,,13.1,100.0,N,E,13.06N,100.00E
557,เพชรบุรี,หนองหญ้าปล้อง,,Phetchaburi,Nong Ya Plong,,13.15,99.533333,N,E,13.09N,99.32E
558,เพชรบูรณ์,เขาค้อ,,Phetchabun,Khao Kho,,16.55,101.0,N,E,16.33N,101.00E
559,เพชรบูรณ์,ชนแดน,,Phetchabun,Chon Daen,,16.216667,100.85,N,E,16.13N,100.51E
560,เพชรบูรณ์,น้ำหนาว,,Phetchabun,Nam Nao,,16.95,101.55,N,E,16.57N,101.33E
561,เพชรบูรณ์,บึงสามพัน,,Phetchabun,Bueng Sam Phan,,15.833333,101.05,N,E,15.50N,101.03E
562,เพชรบูรณ์,เมืองเพชรบูรณ์,,Phetchabun,Mueang Phetchabun,,16.433333,101.133333,N,E,16.26N,101.08E
563,เพชรบูรณ์,วังโป่ง,,Phetchabun,Wang Pong,,16.35,100.833333,N,E,16.21N,100.50E
564,เพชรบูรณ์,วิเชียรบุรี,,Phetchabun,Wichian Buri,,15.616667,101.1,N,E,15.37N,101.06E
565,เพชรบูรณ์,ศรีเทพ,,Phetchabun,Si Thep,,15.433333,101.116667,N,E,15.26N,101.07E
566,เพชรบูรณ์,หนองไผ่,,Phetchabun,Nong Phai,,15.9,101.133333,N,E,15.54N,101.08E
567,เพชรบูรณ์,หล่มเก่า,,Phetchabun,Lom Kao,,17.066667,101.333333,N,E,17.04N,101.20E
568,เพชรบูรณ์,หล่มสัก,,Phetchabun,Lom Sak,,16.666667,101.283333,N,E,16.40N,101.17E
569,แพร่,เด่นชัย,,Phrae,Den Chai,,17.9,100.033333,N,E,17.54N,100.02E
570,แพร่,เมืองแพร่,,Phrae,Mueang Phrae,,18.133333,100.216667,N,E,18.08N,100.13E
571,แพร่,ร้องกวาง,,Phrae,Rong Kwang,,18.4,100.383333,N,E,18.24N,100.23E
572,แพร่,ลอง,,Phrae,Long,,18.05,99.833333,N,E,18.03N,99.50E
573,แพร่,วังชิ้น,,Phrae,Wang Chin,,17.85,99.683333,N,E,17.51N,99.41E
574,แพร่,สอง,,Phrae,Song,,18.566667,100.25,N,E,18.34N,100.15E
575,แพร่,สูงเม่น,,Phrae,Sung Men,,18.066667,100.083333,N,E,18.04N,100.05E
576,แพร่,หนองม่วงไข่,,Phrae,Nong Muang Khai,,18.266667,100.183333,N,E,18.16N,100.11E
577,ภูเก็ต,กะทู้,,Phuket,Kathu,,7.933333,98.316667,N,E,7.56N,98.19E
578,ภูเก็ต,ถลาง,,Phuket,Thalang,,8.033333,98.416667,N,E,8.02N,98.25E
579,ภูเก็ต,เมืองภูเก็ต,,Phuket,Mueang Phuket,,7.766667,98.4,N,E,7.46N,98.24E
580,มหาสารคาม,กันทรวิชัย,,Maha Sarakham,Kantharawichai,,16.266667,103.283333,N,E,16.16N,103.17E
581,มหาสารคาม,แกดำ,,Maha Sarakham,Kae Dam,,16.05,103.4,N,E,16.03N,103.24E
582,มหาสารคาม,โกสุมพิสัย,,Maha Sarakham,Kosum Phisai,,16.283333,103.016667,N,E,16.17N,103.01E
583,มหาสารคาม,เชียงยืน,,Maha Sarakham,Chiang Yuen,,16.416667,103.066667,N,E,16.25N,103.04E
584,มหาสารคาม,นาเชือก,,Maha Sarakham,Na Chueak,,15.766667,103.066667,N,E,15.46N,103.04E
585,มหาสารคาม,นาดูน,,Maha Sarakham,Na Dun,,15.733333,103.233333,N,E,15.44N,103.14E
586,มหาสารคาม,บรบือ,,Maha Sarakham,Borabue,,16.083333,103.05,N,E,16.05N,103.03E
587,มหาสารคาม,พยัคฆภูมิพิสัย,,Maha Sarakham,Phayakkhaphum Phisai,,15.516667,103.25,N,E,15.31N,103.15E
588,มหาสารคาม,เมืองมหาสารคาม,,Maha Sarakham,Mueang Maha Sarakham,,16.183333,103.316667,N,E,16.11N,103.19E
589,มหาสารคาม,ยางสีสุรา,,Maha Sarakham,Yang Sisurat,,15.633333,103.1,N,E,15.38N,103.06E
590,มหาสารคาม,วาปีปทุม,,Maha Sarakham,Wapi Pathum,,15.816667,103.3,N,E,15.49N,103.18E
591,มุกดาหาร,คำชะอี,,Mukdahan,Khamcha-i,,16.6,104.333333,N,E,16.36N,104.20E
592,มุกดาหาร,ดงหลวง,,Mukdahan,Dong Luang,,16.766667,104.383333,N,E,16.46N,104.23E
593,มุกดาหาร,ดอนตาล,,Mukdahan,Don Tan,,16.266667,104.816667,N,E,16.16N,104.49E
594,มุกดาหาร,นิคมคำสร้อย,,Mukdahan,Nikhom Kham Soi,,16.383333,104.533333,N,E,16.23N,104.32E
595,มุกดาหาร,เมืองมุกดาหาร,,Mukdahan,Mueang Mukdahan,,16.616667,104.6,N,E,16.37N,104.36E
596,มุกดาหาร,หนองสูง,,Mukdahan,Nong Sung,,16.466667,104.383333,N,E,16.28N,104.23E
597,มุกดาหาร,หว้านใหญ่,,Mukdahan,Wan Yai,,16.733333,104.733333,N,E,16.44N,104.44E
598,แม่ฮ่องสอน,ขุนยวม,,Mae Hong Son,Khun Yuam,,18.75,97.95,N,E,18.45N,97.57E
599,แม่ฮ่องสอน,ปางมะผ้า,,Mae Hong Son,Pang Mapha,,19.65,98.2,N,E,19.39N,98.12E
600,แม่ฮ่องสอน,ปาย,,Mae Hong Son,Pai,,19.316667,98.366667,N,E,19.19N,98.22E
601,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,,Mae Hong Son,Mueang Mae Hong Son,,19.45,98.033333,N,E,19.27N,98.02E
602,แม่ฮ่องสอน,แม่ลาน้อย,,Mae Hong Son,Mae Lan Noi,,18.583333,98.0,N,E,18.35N,98.00E
603,แม่ฮ่องสอน,แม่สะเรียง,,Mae Hong Son,Mae Sariang,,18.25,97.883333,N,E,18.15N,97.53E
604,แม่ฮ่องสอน,สบเมย,,Mae Hong Son,Sop Moei,,17.95,97.916667,N,E,17.57N,97.55E
605,ยโสธร,กุดชุม,,Yasothon,Kut Chum,,16.05,104.266667,N,E,16.03N,104.16E
606,ยโสธร,ค้อวัง,,Yasothon,Kho Wang,,15.366667,104.333333,N,E,15.22N,104.20E
607,ยโสธร,คำเขื่อนแก้ว,,Yasothon,Kham Khuean Kaeo,,15.65,104.316667,N,E,15.39N,104.19E
608,ยโสธร,ทรายมูล,,Yasothon,Sai Mun,,15.983333,104.183333,N,E,15.59N,104.11E
609,ยโสธร,ไทยเจริญ,,Yasothon,Thai Charoen,,16.066667,104.45,N,E,16.04N,104.27E
610,ยโสธร,ป่าติ้ว,,Yasothon,Pa Tio,,15.766667,104.35,N,E,15.46N,104.21E
611,ยโสธร,มหาชนะชัย,,Yasothon,Maha Chana Chai,,15.533333,104.266667,N,E,15.32N,104.16E
612,ยโสธร,เมืองยโสธร,,Yasothon,Mueang Yasothon,,15.85,104.183333,N,E,15.51N,104.11E
613,ยโสธร,เลิงนกทา,,Yasothon,Loeng Nok Tha,,16.166667,104.616667,N,E,16.10N,104.37E
614,ยะลา,กรงปินัง,,Yala,Krong Pinang,,6.416667,101.25,N,E,6.25N,101.15E
615,ยะลา,กาบัง,,Yala,Kabang,,6.416667,101.0,N,E,6.25N,101.00E
616,ยะลา,ธารโต,,Yala,Than To,,6.1,101.283333,N,E,6.06N,101.17E
617,ยะลา,บันนังสตา,,Yala,Bannang Sata,,6.25,101.25,N,E,6.15N,101.15E
618,ยะลา,เบตง,,Yala,Betong,,5.883333,101.25,N,E,5.53N,101.15E
619,ยะลา,เมืองยะลา,,Yala,Mueang Yala,,6.566667,101.216667,N,E,6.34N,101.13E
620,ยะลา,ยะหา,,Yala,Yaha,,6.316667,101.116667,N,E,6.19N,101.07E
621,ยะลา,รามัน,,Yala,Raman,,6.55,101.466667,N,E,6.33N,101.28E
622,ร้อยเอ็ด,เกษตรวิสัย,,Roi Et,Kaset Wisai,,15.683333,103.55,N,E,15.41N,103.33E
623,ร้อยเอ็ด,จตุรพักตรพิมาน,,Roi Et,Chaturaphak Phiman,,15.8,103.566667,N,E,15.48N,103.34E
624,ร้อยเอ็ด,จังหาร,,Roi Et,Changhan,,16.166667,103.6,N,E,16.10N,103.36E
625,ร้อยเอ็ด,เชียงขวัญ,,Roi Et,Chiang Khwan,,16.166667,103.75,N,E,16.10N,103.45E
626,ร้อยเอ็ด,ธวัชบุรี,,Roi Et,Thawat Buri,,15.966667,103.816667,N,E,15.58N,103.49E
627,ร้อยเอ็ด,ปทุมรัตต์,,Roi Et,Pathum Rat,,15.583333,103.383333,N,E,15.35N,103.23E
628,ร้อยเอ็ด,พนมไพร,,Roi Et,Phanom Phrai,,15.65,104.066667,N,E,15.39N,104.04E
629,ร้อยเอ็ด,โพธิ์ชัย,,Roi Et,Pho Chai,,16.4,103.816667,N,E,16.24N,103.49E
630,ร้อยเอ็ด,โพนทราย,,Roi Et,Phon Sai,,15.516667,103.933333,N,E,15.31N,103.56E
631,ร้อยเอ็ด,โพนทอง,,Roi Et,Phon Thong,,16.2,104.0,N,E,16.12N,104.00E
632,ร้อยเอ็ด,เมวดี,,Roi Et,Mewadi,,16.4,104.133333,N,E,16.24N,104.08E
633,ร้อยเอ็ด,เมืองร้อยเอ็ด,,Roi Et,Mueang Roi Et,,15.933333,103.633333,N,E,15.56N,103.38E
634,ร้อยเอ็ด,เมืองสรวง,,Roi Et,Mueang Suang,,15.766667,103.766667,N,E,15.46N,103.46E
635,ร้อยเอ็ด,ศรีสมเด็จ,,Roi Et,Si Somdet,,16.0,103.516667,N,E,16.00N,103.31E
636,ร้อยเอ็ด,สุวรรณภูมิ,,Roi Et,Suwannaphum,,15.633333,103.833333,N,E,15.38N,103.50E
637,ร้อยเอ็ด,เสลภูมิ,,Roi Et,Selaphum,,16.05,104.0,N,E,16.03N,104.00E
638,ร้อยเอ็ด,หนองพอก,,Roi Et,Nong Phok,,16.266667,104.2,N,E,16.16N,104.12E
639,ร้อยเอ็ด,อาจสามารถ,,Roi Et,At Samat,,15.85,103.85,N,E,15.51N,103.51E
640,ระนอง,กะเปอร์,,Ranong,Kapoe,,9.583333,98.516667,N,E,9.35N,98.31E
641,ระนอง,เมืองระนอง,,Ranong,Mueang Ranong,,9.85,98.516667,N,E,9.51N,98.31E
642,ระนอง,ละอุ่น,,Ranong,La-un,,10.1,98.816667,N,E,10.06N,98.49E
643,ระนอง,สุขสำราญ,,Ranong,Suk Samran,,9.466667,98.4,N,E,9.28N,98.24E
644,ระยอง,เขาชะเมา,,Rayong,Khao Chamao,,12.916667,101.7,N,E,12.55N,101.42E
645,ระยอง,นิคมพัฒนา,,Rayong,Nikhom Phatthana,,12.833333,101.2,N,E,12.50N,101.12E
646,ระยอง,บ้านค่าย,,Rayong,Ban Khai,,12.783333,101.283333,N,E,12.47N,101.17E
647,ระยอง,บ้านจาง,,Rayong,Ban Chang,,12.716667,101.05,N,E,12.43N,101.03E
648,ระยอง,ปลวกแดง,,Rayong,Pluak Daeng,,12.966667,101.25,N,E,12.58N,101.15E
649,ระยอง,เมืองแกลง,,Rayong,Klaeng,,12.783333,101.683333,N,E,12.47N,101.41E
650,ระยอง,เมืองระยอง,,Rayong,Mueang Rayong,,12.616667,101.4,N,E,12.37N,101.24E
651,ระยอง,วังจันทร์,,Rayong,Wang Chan,,13.033333,101.516667,N,E,13.02N,101.31E
652,ราชบุรี,จอมบึง,,Ratchaburi,Chom Bueng,,13.683333,99.5,N,E,13.41N,99.30E
653,ราชบุรี,ดำเนินสะดวก,,Ratchaburi,Damnoen Saduak,,13.583333,99.966667,N,E,13.35N,99.58E
654,ราชบุรี,บางแพ,,Ratchaburi,Bang Phae,,13.633333,99.983333,N,E,13.38N,99.59E
655,ราชบุรี,บ้านคา,,Ratchaburi,Ban Kha,,13.416667,99.383333,N,E,13.25N,99.23E
656,ราชบุรี,บ้านโป่ง,,Ratchaburi,Ban Pong,,13.766667,99.833333,N,E,13.46N,99.50E
657,ราชบุรี,ปากท่อ,,Ratchaburi,Pak Tho,,13.4,99.716667,N,E,13.24N,99.43E
658,ราชบุรี,โพธาราม,,Ratchaburi,Photharam,,13.733333,99.716667,N,E,13.44N,99.43E
659,ราชบุรี,เมืองราชบุรี,,Ratchaburi,Mueang Ratchaburi,,13.55,99.766667,N,E,13.33N,99.46E
660,ราชบุรี,วัดเพลง,,Ratchaburi,Wat Phleng,,13.466667,99.866667,N,E,13.28N,99.52E
661,ราชบุรี,สวนผึ้ง,,Ratchaburi,Suan Phueng,,13.35,99.366667,N,E,13.21N,99.22E
662,ลพบุรี,โคกเจริญ,,Lop Buri,Khok Charoen,,15.383333,100.85,N,E,15.23N,100.51E
663,ลพบุรี,โคกสำโรง,,Lop Buri,Khok Samrong,,15.05,100.766667,N,E,15.03N,100.46E
664,ลพบุรี,ชัยบาดาล,,Lop Buri,Chai Badan,,15.183333,101.15,N,E,15.11N,101.09E
665,ลพบุรี,ท่าวุ้ง,,Lop Buri,Tha Wung,,14.9,100.5,N,E,14.54N,100.30E
666,ลพบุรี,ท่าหลวง,,Lop Buri,Tha Luang,,15.033333,101.216667,N,E,15.02N,101.13E
667,ลพบุรี,บ้านหมี่,,Lop Buri,Ban Mi,,15.083333,100.55,N,E,15.05N,100.33E
668,ลพบุรี,พัฒนานิคม,,Lop Buri,Phatthana Nikhom,,14.933333,101.066667,N,E,14.56N,101.04E
669,ลพบุรี,เมืองลพบุรี,,Lop Buri,Mueang Lop Buri,,14.883333,100.716667,N,E,14.53N,100.43E
670,ลพบุรี,ลำสนธิ,,Lop Buri,Lam Sonthi,,15.316667,101.333333,N,E,15.19N,101.20E
671,ลพบุรี,สระโบสถ์,,Lop Buri,Sa Bot,,15.216667,100.883333,N,E,15.13N,100.53E
672,ลพบุรี,หนองม่วง,,Lop Buri,Nong Muang,,15.233333,100.733333,N,E,15.14N,100.44E
673,ลำปาง,เกาะคา,,Lampang,Ko Kha,,18.2,99.333333,N,E,18.12N,99.20E
674,ลำปาง,งาว,,Lampang,Ngao,,18.733333,99.95,N,E,18.44N,99.57E
675,ลำปาง,แจ้ห่ม,,Lampang,Chae Hom,,18.866667,99.666667,N,E,18.52N,99.40E
676,ลำปาง,เถิน,,Lampang,Thoen,,17.616667,99.25,N,E,17.37N,99.15E
677,ลำปาง,เมืองปาน,,Lampang,Mueang Pan,,18.666667,99.433333,N,E,18.40N,99.26E
678,ลำปาง,เมืองลำปาง,,Lampang,Mueang Lampang,,18.466667,99.55,N,E,18.28N,99.33E
679,ลำปาง,แม่ทะ,,Lampang,Mae Tha,,18.133333,99.6,N,E,18.08N,99.36E
680,ลำปาง,แม่พริก,,Lampang,Mae Phrik,,17.533333,99.05,N,E,17.32N,99.03E
681,ลำปาง,แม่เมาะ,,Lampang,Mae Mo,,18.416667,99.85,N,E,18.25N,99.51E
682,ลำปาง,วังเหนือ,,Lampang,Wang Nuea,,19.033333,99.65,N,E,19.02N,99.39E
683,ลำปาง,สบปราบ,,Lampang,Sop Prap,,17.9,99.35,N,E,17.54N,99.21E
684,ลำปาง,เสริมงาม,,Lampang,Soem Ngam,,18.083333,99.183333,N,E,18.05N,99.11E
685,ลำปาง,ห้างฉัตร,,Lampang,Hang Chat,,18.316667,99.3,N,E,18.19N,99.18E
686,ลำพูน,ทุ่งหัวช้าง,,Lamphun,Thung Hua Chang,,17.9,99.083333,N,E,17.54N,99.05E
687,ลำพูน,บ้านธิ,,Lamphun,Ban Thi,,18.65,99.15,N,E,18.39N,99.09E
688,ลำพูน,บ้านโฮ่ง,,Lamphun,Ban Hong,,18.316667,98.783333,N,E,18.19N,98.47E
